496	867	245025
497	860	246016
498	875	247009
499	900	248004
500	882	249001
501	881	250000
502	886	251001
503	910	252004
504	907	253009
505	886	254016
506	896	255025
507	899	256036
508	903	257049
509	917	258064
510	914	259081
511	937	260100
512	913	261121
513	931	262144
514	948	263169
515	946	264196
516	944	265225
517	967	266256
518	956	267289
519	967	268324
520	973	269361
521	968	270400
522	974	271441
523	989	272484
524	983	273529
525	978	274576
526	987	275625
527	983	276676
528	1011	277729
529	1037	278784
530	1171	279841
531	1124	280900
532	1085	281961
533	1011	283024
534	989	284089
535	1010	285156
536	1004	286225
537	1026	287296
538	1025	288369
539	1046	289444
540	1040	290521
541	1038	291600
542	1054	292681
543	1081	293764
544	1077	294849
545	1044	295936
546	1050	297025
547	1063	298116
548	1064	299209
549	1068	300304
550	1068	301401
551	1087	302500
552	1080	303601
553	1086	304704
554	1097	305809
555	1100	306916
556	1105	308025
557	1108	309136
558	1104	310249
559	1109	311364
560	1100	312481
561	1101	313600
562	1107	314721
563	1104	315844
564	1101	316969
565	1109	318096
566	1115	319225
567	1120	320356
568	1140	321489
569	1129	322624
570	1140	323761
571	1133	324900
572	1135	326041
573	1142	327184
574	1159	328329
575	1163	329476
576	1165	330625
577	1142	331776
578	1168	332929
579	1162	334084
580	1183	335241
581	1189	336400
582	1200	337561
583	1208	338724
584	1203	339889
585	1221	341056
586	1236	342225
587	1201	343396
588	1205	344569
589	1199	345744
590	1209	346921
591	1214	348100
592	1238	349281
593	1246	350464
594	1256	351649
595	1255	352836
596	1258	354025
597	1264	355216
598	1264	356409
599	1270	357604
600	1296	358801
601	1282	360000
602	1300	361201
603	1304	362404
604	1286	363609
605	1294	364816
606	1300	366025
607	1313	367236
608	1306	368449
609	1321	369664
610	1326	370881
611	1317	372100
612	1333	373321
613	1344	374544
614	1323	375769
615	1364	376996
616	1539	378225
617	1494	379456
618	1401	380689
619	1356	381924
620	1366	383161
621	1387	384400
622	1358	385641
623	1377	386884
624	1385	388129
625	1403	389376
626	1384	390625
627	1366	391876
628	1368	393129
629	1361	394384
630	1372	395641
631	1394	396900
632	1388	398161
633	1404	399424
634	1405	400689
635	1410	401956
636	1420	403225
637	1406	404496
638	1437	405769
639	1409	407044
640	1420	408321
641	1421	409600
642	1416	410881
643	1447	412164
644	1440	413449
645	1457	414736
646	1465	416025
647	1458	417316
648	1460	418609
649	1466	419904
650	1468	421201
651	1476	422500
652	1471	423801
653	1487	425104
654	1517	426409
655	1516	427716
656	1512	429025
657	1536	430336
658	1533	431649
659	1538	432964
660	1515	434281
661	1518	435600
662	1527	436921
663	1554	438244
664	1543	439569
665	1552	440896
666	1516	442225
667	1542	443556
668	1530	444889
669	1579	446224
670	1589	447561
671	1586	448900
672	1602	450241
673	1597	451584
674	1606	452929
675	1603	454276
676	1607	455625
677	1611	456976
678	1605	458329
679	1615	459684
680	1630	461041
681	1632	462400
682	1637	463761
683	1757	465124
684	1856	466489
685	1792	467856
686	1672	469225
687	1642	470596
688	1641	471969
689	1691	473344
690	1683	474721
691	1654	476100
692	1640	477481
693	1660	478864
694	1676	480249
695	1669	481636
696	1699	483025
697	1685	484416
698	1714	485809
699	1678	487204
700	1709	488601
701	1697	490000
702	1716	491401
703	1702	492804
704	1707	494209
705	1727	495616
706	1728	497025
707	1712	498436
708	1726	499849
709	1735	501264
710	1781	502681
711	1764	504100
712	1815	505521
713	1789	506944
714	1796	508369
715	1796	509796
716	1760	511225
717	1789	512656
718	1801	514089
719	1839	515524
720	1813	516961
721	1807	518400
722	1812	519841
723	1803	521284
724	1816	522729
725	1834	524176
726	1831	525625
727	1815	527076
728	1888	528529
729	1843	529984
730	1886	531441
731	1883	532900
732	1857	534361
733	1865	535824
734	1869	537289
735	1892	538756
736	1904	540225
737	1877	541696
738	1890	543169
739	1939	544644
740	2082	546121
741	2141	547600
742	1919	549081
743	1940	550564
744	1964	552049
745	1971	553536
746	1983	555025
747	1946	556516
748	1976	558009
749	1962	559504
750	1985	561001
751	1962	562500
752	1946	564001
753	2011	565504
754	1995	567009
755	1988	568516
756	2022	570025
757	2050	571536
758	1995	573049
759	2012	574564
760	2024	576081
761	2016	577600
762	2018	579121
763	2016	580644
764	1991	582169
765	2052	583696
766	2054	585225
767	2017	586756
768	2042	588289
769	2065	589824
770	2085	591361
771	2102	592900
772	2065	594441
773	2078	595984
774	2098	597529
775	2106	599076
776	2107	600625
777	2130	602176
778	2095	603729
779	2111	605284
780	2132	606841
781	2158	608400
782	2108	609961
783	2094	611524
784	2139	613089
785	2139	614656
786	2154	616225
787	2159	617796
788	2176	619369
789	2323	620944
790	2437	622521
791	2204	624100
792	2203	625681
793	2202	627264
794	2304	628849
795	2168	630436
796	2191	632025
797	2191	633616
798	2243	635209
799	2241	636804
800	2276	638401
801	2368	640000
802	2252	641601
803	2257	643204
804	2283	644809
805	2293	646416
806	2276	648025
807	2267	649636
808	2296	651249
809	2278	652864
810	2286	654481
811	2258	656100
812	2332	657721
813	2294	659344
814	2294	660969
815	2283	662596
816	2330	664225
817	2350	665856
818	2312	667489
819	2342	669124
820	2326	670761
821	2316	672400
822	2351	674041
823	2323	675684
824	2377	677329
825	2356	678976
826	2345	680625
827	2376	682276
828	2408	683929
829	2410	685584
830	2436	687241
831	2427	688900
832	2417	690561
833	2690	692224
834	2744	693889
835	2472	695556
836	2452	697225
837	2487	698896
838	2403	700569
839	2447	702244
840	2480	703921
841	2489	705600
842	2442	707281
843	2449	708964
844	2439	710649
845	2450	712336
846	2478	714025
847	2470	715716
848	2480	717409
849	2480	719104
850	2513	720801
851	2503	722500
852	2514	724201
853	2505	725904
854	2546	727609
855	2563	729316
856	2592	731025
857	2510	732736
858	2515	734449
859	2562	736164
860	2548	737881
861	2612	739600
862	2589	741321
863	2622	743044
864	2573	744769
865	2565	746496
866	2589	748225
867	2585	749956
868	2591	751689
869	2586	753424
870	2621	755161
871	2639	756900
872	2741	758641
873	2962	760384
874	2708	762129
875	2678	763876
876	2670	765625
877	2662	767376
878	2659	769129
879	2706	770884
880	2723	772641
881	2672	774400
882	2694	776161
883	2688	777924
884	2685	779689
885	2701	781456
886	2702	783225
887	2752	784996
888	2734	786769
889	2712	788544
890	2721	790321
891	2726	792100
892	2768	793881
893	2735	795664
894	2762	797449
895	2752	799236
896	2798	801025
897	2779	802816
898	2789	804609
899	2786	806404
900	2801	808201
901	2803	810000
902	2793	811801
903	2842	813604
904	2818	815409
905	2814	817216
906	2814	819025
907	2852	820836
908	2828	822649
909	3210	824464
910	3045	826281
911	2875	828100
912	2921	829921
913	2941	831744
914	2945	833569
915	2925	835396
916	2942	837225
917	2969	839056
918	2965	840889
919	2971	842724
920	2994	844561
921	2958	846400
922	2999	848241
923	2981	850084
924	3008	851929
925	3014	853776
926	3012	855625
927	3007	857476
928	3008	859329
929	3014	861184
930	3042	863041
931	2981	864900
932	2984	866761
933	3009	868624
934	2992	870489
935	3035	872356
936	3025	874225
937	3007	876096
938	3047	877969
939	3045	879844
940	3059	881721
941	3047	883600
942	3104	885481
943	3426	887364
944	3111	889249
945	3081	891136
946	3082	893025
947	3116	894916
948	3080	896809
949	3178	898704
950	3108	900601
951	3118	902500
952	3130	904401
953	3194	906304
954	3178	908209
955	3214	910116
956	3176	912025
957	3201	913936
958	3203	915849
959	3224	917764
960	3245	919681
961	3234	921600
962	3245	923521
963	3244	925444
964	3283	927369
965	3254	929296
966	3269	931225
967	3299	933156
968	3289	935089
969	3280	937024
970	3286	938961
971	3283	940900
972	3321	942841
973	3320	944784
974	3652	946729
975	3377	948676
976	3340	950625
977	3320	952576
978	3328	954529
979	3346	956484
980	3380	958441
981	3373	960400
982	3370	962361
983	3359	964324
984	3367	966289
985	3394	968256
986	3375	970225
987	3441	972196
988	3412	974169
989	3455	976144
990	3458	978121
991	3408	980100
992	3372	982081
993	3397	984064
994	3390	986049
995	3479	988036
996	3419	990025
997	3446	992016
998	3508	994009
999	3466	996004
1000	3423	998001
1001	3447	1000000
1002	3437	1002001
1003	3672	1004004
1004	3821	1006009
1005	3578	1008016
1006	3514	1010025
1007	3536	1012036
1008	3576	1014049
1009	3612	1016064
1010	3568	1018081
1011	3597	1020100
1012	3596	1022121
1013	3618	1024144
1014	3596	1026169
1015	3568	1028196
1016	3533	1030225
1017	3589	1032256
1018	3592	1034289
1019	3579	1036324
1020	3635	1038361
1021	3636	1040400
1022	3659	1042441
1023	3629	1044484
1024	3599	1046529
1025	3596	1048576
1026	3636	1050625
1027	3716	1052676
1028	3720	1054729
1029	3740	1056784
1030	3670	1058841
1031	4027	1060900
1032	3969	1062961
1033	3701	1065024
1034	3674	1067089
1035	3664	1069156
1036	3725	1071225
1037	3739	1073296
1038	3701	1075369
1039	3704	1077444
1040	3726	1079521
1041	3784	1081600
1042	3787	1083681
1043	3799	1085764
1044	3739	1087849
1045	3790	1089936
1046	3829	1092025
1047	3821	1094116
1048	3880	1096209
1049	3854	1098304
1050	3828	1100401
1051	3790	1102500
1052	3821	1104601
1053	3848	1106704
1054	3829	1108809
1055	3824	1110916
1056	3863	1113025
1057	3919	1115136
1058	4318	1117249
1059	3930	1119364
1060	3890	1121481
1061	3891	1123600
1062	3922	1125721
1063	3877	1127844
1064	3884	1129969
1065	3975	1132096
1066	3922	1134225
1067	3915	1136356
1068	3914	1138489
1069	4069	1140624
1070	3950	1142761
1071	3952	1144900
1072	3991	1147041
1073	3939	1149184
1074	4061	1151329
1075	4118	1153476
1076	3984	1155625
1077	4091	1157776
1078	4068	1159929
1079	3994	1162084
1080	4053	1164241
1081	4074	1166400
1082	4108	1168561
1083	4530	1170724
1084	4321	1172889
1085	4105	1175056
1086	4101	1177225
1087	4140	1179396
1088	4153	1181569
1089	4210	1183744
1090	4113	1185921
1091	4168	1188100
1092	4099	1190281
1093	4155	1192464
1094	4158	1194649
1095	4172	1196836
1096	4188	1199025
1097	4154	1201216
1098	4203	1203409
1099	4114	1205604
1100	4279	1207801
1101	4232	1210000
1102	4224	1212201
1103	4183	1214404
1104	4281	1216609
1105	4288	1218816
1106	4297	1221025
1107	4738	1223236
1108	4488	1225449
1109	4305	1227664
1110	4240	1229881
1111	4343	1232100
1112	4334	1234321
1113	4244	1236544
1114	4336	1238769
1115	4281	1240996
1116	4235	1243225
1117	4264	1245456
1118	4313	1247689
1119	4322	1249924
1120	4338	1252161
1121	4406	1254400
1122	4427	1256641
1123	4417	1258884
1124	4399	1261129
1125	4387	1263376
1126	4372	1265625
1127	4377	1267876
1128	4410	1270129
1129	4446	1272384
1130	4936	1274641
1131	4593	1276900
1132	4479	1279161
1133	4621	1281424
1134	4510	1283689
1135	4492	1285956
1136	4545	1288225
1137	4515	1290496
1138	4526	1292769
1139	4428	1295044
1140	4551	1297321
1141	4567	1299600
1142	4563	1301881
1143	4533	1304164
1144	4573	1306449
1145	4548	1308736
1146	4606	1311025
1147	4592	1313316
1148	4566	1315609
1149	4586	1317904
1150	4552	1320201
1151	4599	1322500
1152	5125	1324801
1153	4664	1327104
1154	4563	1329409
1155	4776	1331716
1156	4601	1334025
1157	4612	1336336
1158	4612	1338649
1159	4646	1340964
1160	4639	1343281
1161	4664	1345600
1162	4678	1347921
1163	4668	1350244
1164	4728	1352569
1165	4634	1354896
1166	4695	1357225
1167	4677	1359556
1168	4690	1361889
1169	4808	1364224
1170	4768	1366561
1171	4765	1368900
1172	4758	1371241
1173	5123	1373584
1174	4927	1375929
1175	4794	1378276
1176	4903	1380625
1177	4844	1382976
1178	4841	1385329
1179	4888	1387684
1180	4887	1390041
1181	4921	1392400
1182	4863	1394761
1183	4904	1397124
1184	4915	1399489
1185	4900	1401856
1186	4909	1404225
1187	4820	1406596
1188	4918	1408969
1189	4903	1411344
1190	4924	1413721
1191	4900	1416100
1192	4899	1418481
1193	4914	1420864
1194	5389	1423249
1195	4934	1425636
1196	5038	1428025
1197	4996	1430416
1198	4962	1432809
1199	4952	1435204
1200	5052	1437601
1201	5046	1440000
1202	4975	1442401
1203	4985	1444804
1204	5062	1447209
1205	4991	1449616
1206	4982	1452025
1207	5031	1454436
1208	5112	1456849
1209	5156	1459264
1210	5153	1461681
1211	5116	1464100
1212	5134	1466521
1213	5059	1468944
1214	5676	1471369
1215	5083	1473796
1216	5249	1476225
1217	5203	1478656
1218	5216	1481089
1219	5203	1483524
1220	5196	1485961
1221	5157	1488400
1222	5235	1490841
1223	5241	1493284
1224	5218	1495729
1225	5257	1498176
1226	5297	1500625
1227	5270	1503076
1228	5298	1505529
1229	5268	1507984
1230	5228	1510441
1231	5199	1512900
1232	5317	1515361
1233	5790	1517824
1234	5314	1520289
1235	5292	1522756
1236	5366	1525225
1237	5329	1527696
1238	5387	1530169
1239	5359	1532644
1240	5238	1535121
1241	5276	1537600
1242	5332	1540081
1243	5343	1542564
1244	5348	1545049
1245	5347	1547536
1246	5337	1550025
1247	5381	1552516
1248	5378	1555009
1249	5382	1557504
1250	5401	1560001
1251	5458	1562500
1252	5822	1565001
1253	5401	1567504
1254	5446	1570009
1255	5489	1572516
1256	5575	1575025
1257	5524	1577536
1258	5580	1580049
1259	5547	1582564
1260	5516	1585081
1261	5575	1587600
1262	5489	1590121
1263	5466	1592644
1264	5508	1595169
1265	5587	1597696
1266	5526	1600225
1267	5614	1602756
1268	5676	1605289
1269	5702	1607824
1270	6046	1610361
1271	5645	1612900
1272	5540	1615441
1273	5602	1617984
1274	5717	1620529
1275	5667	1623076
1276	5769	1625625
1277	5719	1628176
1278	5653	1630729
1279	5679	1633284
1280	5765	1635841
1281	5777	1638400
1282	5663	1640961
1283	5766	1643524
1284	5724	1646089
1285	5695	1648656
1286	5774	1651225
1287	5980	1653796
1288	6058	1656369
1289	5776	1658944
1290	5823	1661521
1291	5814	1664100
1292	5792	1666681
1293	5765	1669264
1294	5860	1671849
1295	5758	1674436
1296	5814	1677025
1297	5850	1679616
1298	5870	1682209
1299	5857	1684804
1300	5857	1687401
1301	5838	1690000
1302	5831	1692601
1303	5807	1695204
1304	6109	1697809
1305	6259	1700416
1306	5993	1703025
1307	5954	1705636
1308	5918	1708249
1309	5954	1710864
1310	5902	1713481
1311	6103	1716100
1312	6010	1718721
1313	5977	1721344
1314	6077	1723969
1315	6108	1726596
1316	6106	1729225
1317	6048	1731856
1318	6077	1734489
1319	6106	1737124
1320	6020	1739761
1321	6370	1742400
1322	6505	1745041
1323	6025	1747684
1324	6037	1750329
1325	6064	1752976
1326	6056	1755625
1327	6042	1758276
1328	6094	1760929
1329	6136	1763584
1330	6035	1766241
1331	6153	1768900
1332	6195	1771561
1333	6248	1774224
1334	6256	1776889
1335	6240	1779556
1336	6239	1782225
1337	6344	1784896
1338	6657	1787569
1339	6156	1790244
1340	6234	1792921
1341	6140	1795600
1342	6322	1798281
1343	6355	1800964
1344	6219	1803649
1345	6242	1806336
1346	6279	1809025
1347	6394	1811716
1348	6298	1814409
1349	6263	1817104
1350	6288	1819801
1351	6335	1822500
1352	6343	1825201
1353	6489	1827904
1354	6907	1830609
1355	6429	1833316
1356	6480	1836025
1357	6310	1838736
1358	6506	1841449
1359	6483	1844164
1360	6385	1846881
1361	6422	1849600
1362	6474	1852321
1363	6489	1855044
1364	6438	1857769
1365	6436	1860496
1366	6419	1863225
1367	6505	1865956
1368	6539	1868689
1369	7116	1871424
1370	6571	1874161
1371	6548	1876900
1372	6557	1879641
1373	6582	1882384
1374	6666	1885129
1375	6690	1887876
1376	6636	1890625
1377	6613	1893376
1378	6565	1896129
1379	6519	1898884
1380	6526	1901641
1381	6589	1904400
1382	6610	1907161
1383	6596	1909924
1384	6994	1912689
1385	7049	1915456
1386	6795	1918225
1387	6673	1920996
1388	6738	1923769
1389	6701	1926544
1390	6705	1929321
1391	6745	1932100
1392	6787	1934881
1393	6704	1937664
1394	6727	1940449
1395	6855	1943236
1396	6866	1946025
1397	6829	1948816
1398	6712	1951609
1399	7497	1954404
1400	6869	1957201
1401	6919	1960000
1402	6890	1962801
1403	6904	1965604
1404	6899	1968409
1405	6824	1971216
1406	6849	1974025
1407	6796	1976836
1408	6857	1979649
1409	6888	1982464
1410	6970	1985281
1411	7075	1988100
1412	7006	1990921
1413	7150	1993744
1414	7377	1996569
1415	7066	1999396
1416	7039	2002225
1417	7047	2005056
1418	7046	2007889
1419	7080	2010724
1420	7081	2013561
1421	7137	2016400
1422	7104	2019241
1423	7100	2022084
1424	7190	2024929
1425	7045	2027776
1426	7097	2030625
1427	7224	2033476
1428	7600	2036329
1429	7089	2039184
1430	7071	2042041
1431	7176	2044900
1432	7111	2047761
1433	7129	2050624
1434	7187	2053489
1435	7126	2056356
1436	7127	2059225
1437	7178	2062096
1438	7128	2064969
1439	7200	2067844
1440	7216	2070721
1441	7391	2073600
1442	8189	2076481
1443	7281	2079364
1444	7233	2082249
1445	7226	2085136
1446	7214	2088025
1447	7165	2090916
1448	7313	2093809
1449	7310	2096704
1450	7285	2099601
1451	7380	2102500
1452	7411	2105401
1453	7435	2108304
1454	7363	2111209
1455	7928	2114116
1456	7470	2117025
1457	7474	2119936
1458	7414	2122849
1459	7449	2125764
1460	7510	2128681
1461	7425	2131600
1462	7473	2134521
1463	7412	2137444
1464	7521	2140369
1465	7551	2143296
1466	7517	2146225
1467	7488	2149156
1468	7411	2152089
1469	8194	2155024
1470	7604	2157961
1471	7532	2160900
1472	7663	2163841
1473	7521	2166784
1474	7510	2169729
1475	7682	2172676
1476	7635	2175625
1477	7662	2178576
1478	7731	2181529
1479	7720	2184484
1480	7754	2187441
1481	7732	2190400
1482	8192	2193361
1483	7766	2196324
1484	7612	2199289
1485	7617	2202256
1486	7639	2205225
1487	7672	2208196
1488	7707	2211169
1489	7675	2214144
1490	7721	2217121
1491	7856	2220100
1492	7797	2223081
1493	7875	2226064
1494	7810	2229049
1495	8250	2232036
1496	7820	2235025
1497	7829	2238016
1498	7852	2241009
1499	7885	2244004
1500	7809	2247001
1501	7821	2250000
1502	7831	2253001
1503	7848	2256004
1504	7877	2259009
1505	7834	2262016
1506	7850	2265025
1507	7999	2268036
1508	8275	2271049
1509	8060	2274064
1510	8002	2277081
1511	8033	2280100
1512	8127	2283121
1513	7982	2286144
1514	8060	2289169
1515	8064	2292196
1516	8077	2295225
1517	8084	2298256
1518	8136	2301289
1519	8113	2304324
1520	8579	2307361
1521	8103	2310400
1522	8042	2313441
1523	8160	2316484
1524	8181	2319529
1525	8147	2322576
1526	8054	2325625
1527	8246	2328676
1528	8178	2331729
1529	8239	2334784
1530	8155	2337841
1531	8254	2340900
1532	8482	2343961
1533	8311	2347024
1534	8269	2350089
1535	8345	2353156
1536	8329	2356225
1537	8299	2359296
1538	8283	2362369
1539	8246	2365444
1540	8382	2368521
1541	8371	2371600
1542	8353	2374681
1543	8240	2377764
1544	8595	2380849
1545	8530	2383936
1546	8282	2387025
1547	8290	2390116
1548	8340	2393209
1549	8441	2396304
1550	8364	2399401
1551	8381	2402500
1552	8286	2405601
1553	8396	2408704
1554	8448	2411809
1555	8471	2414916
1556	8809	2418025
1557	8668	2421136
1558	8412	2424249
1559	8417	2427364
1560	8421	2430481
1561	8590	2433600
1562	8550	2436721
1563	8617	2439844
1564	8567	2442969
1565	8610	2446096
1566	8658	2449225
1567	8633	2452356
1568	9278	2455489
1569	8657	2458624
1570	8683	2461761
1571	8624	2464900
1572	8557	2468041
1573	8721	2471184
1574	8734	2474329
1575	8683	2477476
1576	8565	2480625
1577	8623	2483776
1578	8703	2486929
1579	8586	2490084
1580	9266	2493241
1581	8737	2496400
1582	8803	2499561
1583	8696	2502724
1584	8835	2505889
1585	8817	2509056
1586	8769	2512225
1587	8713	2515396
1588	8667	2518569
1589	8792	2521744
1590	8784	2524921
1591	9363	2528100
1592	9161	2531281
1593	8941	2534464
1594	8795	2537649
1595	8933	2540836
1596	8856	2544025
1597	8816	2547216
1598	8855	2550409
1599	8861	2553604
1600	8946	2556801
1601	9016	2560000
1602	9299	2563201
1603	9202	2566404
1604	9057	2569609
1605	9116	2572816
1606	9066	2576025
1607	9029	2579236
1608	9123	2582449
1609	9184	2585664
1610	9038	2588881
1611	9052	2592100
1612	9126	2595321
1613	9383	2598544
1614	9533	2601769
1615	9115	2604996
1616	9111	2608225
1617	9219	2611456
1618	9074	2614689
1619	9049	2617924
1620	9239	2621161
1621	9172	2624400
1622	9305	2627641
1623	9263	2630884
1624	9860	2634129
1625	9554	2637376
1626	9329	2640625
1627	9178	2643876
1628	9167	2647129
1629	9244	2650384
1630	9219	2653641
1631	9218	2656900
1632	9356	2660161
1633	9335	2663424
1634	9433	2666689
1635	10067	2669956
1636	9498	2673225
1637	9513	2676496
1638	9501	2679769
1639	9451	2683044
1640	9426	2686321
1641	9546	2689600
1642	9516	2692881
1643	9510	2696164
1644	9525	2699449
1645	9686	2702736
1646	9909	2706025
1647	9395	2709316
1648	9369	2712609
1649	9509	2715904
1650	9459	2719201
1651	9512	2722500
1652	9440	2725801
1653	9514	2729104
1654	9536	2732409
1655	9428	2735716
